date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:13	1105/1105	---M--	200	added ('OK')	image/png	etag:%22451-65a8ba52-c29f1c3732f59ac9;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon1w-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon1w-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:13	1451/1451	---M--	200	added ('OK')	image/png	etag:%225ab-65a8ba52-163852e07b4683ab;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon2-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon2-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:14	1460/1460	---M--	200	added ('OK')	image/png	etag:%225b4-65a8ba53-81375842c1da9b8f;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon2w-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon2w-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:14	1297/1297	---M--	200	added ('OK')	image/png	etag:%22511-65a8ba54-bd2bedd24c8aea0;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon3-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon3-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:14	1298/1298	---M--	200	added ('OK')	image/png	etag:%22512-65a8ba55-808a8e65a53fb610;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon3w-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon3w-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:14	1119/1119	---M--	200	added ('OK')	image/png	etag:%2245f-65a8ba55-bc7c454e91d93506;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon4-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon4-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:15	1145/1145	---M--	200	added ('OK')	image/png	etag:%22479-65a8ba56-2eda41ea87d55010;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon4w-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon4w-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:15	5410/5410	---M--	200	added ('OK')	image/png	etag:%221522-65a8ba3e-6fa48960cb25af2a;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/portfolio-shape-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/portfolio-shape-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:15	200226/200226	---M--	200	added ('OK')	image/jpeg	etag:%2230e22-65a8ba3f-ca39fb7407784fb2;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/portfolio1-mob-one.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/portfolio1-mob-one.jpg	(from https://shivaaythemes.in/morbizz-demo/)
18:20:16	365975/365975	---M--	200	added ('OK')	image/jpeg	etag:%2259597-65a8ba40-6591c226c2d05186;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/portfolio1-one.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/portfolio1-one.jpg	(from https://shivaaythemes.in/morbizz-demo/)
